Text,Category
"y lo peor que son adultos! personas tontas que estorban
",0
"el zte axon m no es el único con una idea ""loca"": de móviles con bisagras, pantallas curvas y otros diseños curiosos
",0
"traigo un conflicto bien cañon con las narices feas 😓😓
",0
"papadopolous le va a partir la madre a trump,contactó a los rusos desde marzo del 16 y además estuvo en todas las reuniones de trump
",0
"esta cabrón este tipo! <url>
",0
"no se puede cargar la virgen y tronar los cohetes al mismo tiempo
",0
"desde hace como un mes lo único que veo a diario son mis putos medicamentos 💔 😭
",0
"verga. ya borró mi ""te quiero"", mi ""me encantas"" y seguro quitó mi post it con una cita hermosa. 😔
",0
"top de cosas más adictivas: 1.- pucha de joto 2.- nicotina 3.- cocaína
",0
"es normal que ya ande valiendo madre y aún no voy a la mitad del semestre?🤓🤔🤔🤔🤔🤔🤔🤔🤔
",0
"destruyeron el mood marica-cursi-raro que había traído todo el día y ahora estoy en plan soraya montenegro.…
",0
"y los putos wilos con o sin toda la comisión de arbitraje no se les quita lo puto maricón
",1
"y ¿se preguntan por qué tanto huracán? se llama karma y la madre natureleza asi purga por tanto maltrato. ☝🏻
",0
"y al pinche mago ni quién lo pele, pobrecito, se vio como la dejada y ardida de la relación.
",1
"esta es la calidad informativa de lasexta en función de la ideas políticas de las víctimas. pasen y lean... 
",0
"un pendejo de marica por una cachetada y el otro un puto mamon por no saver llevar una entrevista no mames
",1
"muy mamones en twitter, pero al llegar la noche duermen abrazando el recuerdo de la persona que los mandó a la verga.
",0
"soñé que tenía un loro, tal vez no sea la loca de los gatos, tal vez sea la loca de los loros.
",0
"jajajaja putos @usuario  adiós holanda  🇳🇱  #noerapenal 🇲🇽
",1
"como persona madura me emberrinché bien kbrón, arranqué y (del coraje) sacudí las putas cobijas. el control salió volando, me pendejee x100
",0
"#selocargoelpayaso a este le dijeron, síguele de payasito y te va a cargar la ching**da
",1
"amigos, este puto baño es la mamada de todo hombre. pinche espejo enorme. if you know what i mean.
",0
"yo no se uds. pero tener un presidente de 51 años como @usuario y no tener una arruga, son de las buenas noticias que tambien cuentan.
",0
" @usuario @usuario @usuario cuando menos ya sabemos quien buscara otro hueso para 2018 ojala que ninguno porque ya bastante la ha cagado @usuario
",0
" ""ay wey ¿ya regresaron así bien bien?"" ""sí wey"" ""ay wey que bueno, ya me tenían hasta la verga""
",0
"el rock nunca muere ...es solo el cuero el que se arruga nada más !!!!
",0
"si tú novio te pide la contraseña de tu facebook o te pide tu celular para revisarlo, no es tu novio, es tu novia la loca posesiva.
",1
"#undisfrazparaocultar que me traes bien pendeja bb ♥️
",0
"la ""v word"" es verga jaja entonces se supone que es de mal gusto que las mujeres la digan y por eso le pusieron así
",0
"si sigo comiendo a estas horas, seré la niña gorda de antes 😞
",0
"ando en la súper pendeja a sabiendas que mañana tengo examen
",0
"@usuario otro robó más de este hdp
",1
"chingada madre, tengo más tarea que tiempo y lo ando perdiendo como si me sobrara.
",0
"pinche putita te pones bien cachonda hija de tu puta madre
",1
"cosas feas y que te digan que tú examen de macro tendrá 36 preguntas
",0
"hoy logré una asana nueva medio loca en cuanto a equilibrio y fuerza en el abdomen... me siento una hippie bien ruda y feliz 😁
",0
"me da mucha tristeza la gente que está en otro país y toma fotos feas😭😭
",0
"a mí no novio, deberías aclarar nuestra situación luego cada pinche loca que no te supera sigue mamando, gracias.
",0
"jajajajaja gorda la que traigo entrelazada en mis piernas. está riquísima
",0
"esto si es no tener madre, no tener respeto por absolutamente nada. una cosa es ejecutar al enemigo, pero matar con saña a civiles indigna. <url>
",0
"gorda hipócrita
",1
"el día de hoy, valiendome verga el clima  me comí un helado porque estaba sad. es bonito y está bien.
",0
"perdón por no saber decirle que no a esta mujer. la loca más loca de todas las locas.
",0
"en mi rancho les decimos putas niñas, no aguantan nada 
",0
"mira tienes muchos contrastes, pero la neta me vale verga estoy aquí porque me late estar contigo...aunque te guste hacerme enojar avda
",0
"agustin lara: ""vende caro tu amor, aventurera"" bad bunny: ""todas las putas quieren kush kush kush""
",0
"¿de qué película loca hablan? ¿podrían compartirla conmigo? :)
",0
"en pleno 2017, comprando una tarjeta de internet, putos pueblitos precarios 🤦🏻‍♂️
",0
"ya vieron quién va a dirigir a mi bayern agarrense putos
",0
"estados unidos y chile no irán al mundial, putos reaccionarios, siguen temiendo a la urss.
",1
"@usuario @usuario @usuario @usuario buenas noches. en toda la cdmx hay uno.  no excusas tontas por favor.
",0
"@usuario muchas gracias q:.h:., pásale tú también a chingar a tu madre, t.:a.:f:. #miércolesdementadas
",1
" @usuario @usuario @usuario si pero porque hay lameculos en la coparmex, simpatizantes del opus day y grupitos pedorros de ese estilo. con honor a la verdad no lo es.
",0
"jajajaja obvio no, si quiere el wey, ni que fuera la gran cosa para andarle rogando, el pvtito me la pela. 🌚😂
",1
"par de #vergas prietas, deliciosos estos primos. <url>
",0
"salgo abogada  o salgo loca, pero de que salgo; salgo. 😂😂🙊
",0
"¿qué tan pendeja eres? -me confundí de examen al contestar. :c
",0
"@usuario @usuario pués les vale madre la gente!!
",1
"ya salió el ejército de putas en facebook y twitter justificando a luis gerardo méndez 😂😂😂
",1
"gooooooooool chingada madre gooool #mexicandesmotherpalmundial
",0
"no le queda a la putita, tiene la misma cantidad de dignidad que daniela madow
",1
"@usuario la puta madre, me hiciste lagrimear de la risa!
",0
"si #temandomensajepara que me contestes, no para que me dejes en visto hdp!!!!
",1
"¿cómo sé que ya va a hacer frío? los mosquitos están más putos locos que de costumbre. saben que no tardan en chingar a su madre.
",0
"la cura del ""joto del barrio"" no es nada nueva, bye.
",0
"me caga la gente que sabes que está gorda pero piensan que están bien pinche flacos
",0
"ayyyy ayyy ayyyy que risa que me dan, chilenos hijos de putas se quedaron sin mundial 🎶🎶😅
",1
"pobrecita de mi mamá, me acaban de mentar la madre como 4 veces.
",0
"no mamar, este cambio en la rutina si hizo sentir en putisa, hace mucho que no me cansaba tanto 😍
",0
"me enfurece ver que la gente se trague los putos tacos de tamarindo.
",0
"@usuario jaja de velda me pone de pésimo humor. y más cuando no captan el "" me vales madre ""
",0
"hijos de su pinche madre (lamemelapanucha) jajajaja
",1
"yo como diseñadora, me mandan un copy para que haga algo así y les armo el drama de sus putas vidas.
",0
"¡verga! pensé que era porque me veías muy desnutrido. me dirijo entonces al gomiseo extremo de la muerte.
",0
"putos bis me quitan a mis chicas porque son bis viste uh que asco los bis 😤😤😤😤😤
",1
"puto subaru ahora entiendo porque me dijeron que lo iba a odiar
",0
"@usuario pero te van a quedar marcas feas
",0
"@usuario en mis 20 años de vida tu música ha sido apoyo de mi madre y mío en cada etapa, por más dura que sea. gracias.
",0
"ojalá le de una pinche parasitosis cabrona de ascaris para que se le quite
",1
"como cuando sabes de un tipo que dejó a una bonita por ""celosa"" y después sale con una pinche loca de gto toda fea .... sin comentarios
",1
"jajajaja que bueno que no tengo celular ya les hubiera dicho que no esten mamando
",0
"@usuario el despachador ya se había tirado al piso y llega el sicario a dispararle na más de puros huevos que poca madre !!!!!
",0
"entrenle putos  hay estaré dándoles pito a los que entren aunque no lo jugaré pero ahí voy a estar nadamás de mamón
",1
"ah qué putas ganas de arrancarte los labios a mordidas.
",0
"aquí en cuaad los morros que se sienten más verga para dibujar son los que más culero diseñan
",1
"reza y pídele a dios que no traten a tus hijas a golpes, de putas...así como tratas tú a las mujeres ...tu karma te llega
",1
"jajajajaja lo dejo como para que ya no vuelva a buscar verga
",0
"#nadapersonal pero chinga tu madre
",1
"jajajaja por fin ahogaron a ese puto payaso del mal!!
",1
"cuando vas en el bus con tu amigo y de pronto le metes mano #manoseando #cachondeando #vergademorro #morro_mayaton
",0
"como se azotan por la palabra ""verga"", peores cosas los he visto haciendo y diciendo así que no mamen
",0
"siempre le apuestas al que pierde, ya se llevó verga al buzz 😂
",1
"te dice desviado y su nick es ""gata bajo la lluvia""... así no se puede, chavxs.
",0
"así son de golfas
",1
"desde la adolecía ya empiezan a ser tan putas @usuario @usuario @usuario @usuario @usuario #culona 
",1
"te la mamaste jajaja 😂👌  pero al menos el tuyo estuvo blandito jajaja
",0
"si aún te queda un poco de dignidad hacia tu afición, vas a salir a partirte la madre ante morelia #pártanselamadre #cruzazulesgrande 💙❤️⚽️ <url>
",0
"el joto mamón que me está discutiendo el hecho de que critique la estatua gigante que aprobaron ni vive aquí en zacatecas. qué chinga.
",1
"entre que son pelis, canciones o habladas me traen loca 😂
",0
"hace tiempo me caía bien sergio zurita, pero ya dio el viejazo está diciendo puras pendejadas 
",1
"“opinión ajena” porque decir “pinche joto ojalá te dé sida” es una opinión
",0
"que bueno que se amen, pero aquí nos vale verga, amigos.  ¡vayan a escribir sus cursilerías pendejas a whatsapp!
",0
"mi escuela flasheó jornada de lectura hoy qué es eso loca
",0
"rezando estoy para que así hijos no se les caigan esas putas vallas de mierda
",0
"pues los choferes de mi taxi gl son hombres bien, nunca se me han insinuado por gorda supongo.
",0
"@usuario dámelo todo 😍 digo a darlo todo 🙊 #masterchefmx
",0
"@usuario @usuario no se,  me gusta hacer cosas feas por alguna rara razon
",0
"a mí no me gusta compartir estos rollos como si fuera chistoso. siento que perpetúa un discurso misogynist-oriented…
",0
"una puta juzgando moralmente a otras putas, qué buen chiste.
",1
"@usuario me pasó igual con el mio, no pasó ni un puto día y vamos de vuelta
",0
"perdón, esta cuenta se dedica a predicar la palabra de dios, no más intriga ni chismes de jotos y putas faltos de atención.
",0
"no puedo dormir por esta madre: estoy leyendo ready player one
",0
" @usuario sugiero haya cadeneros en las entradas del metro ¡basta de viajar con malandros! ¡hasta prostitutas trabajan en el metro! no mamar.
",0
"ahorita estaríamos en calzones acostados viendo una serié, pero te valió verga nuestro amor.
",0
"ahh te etiquete jajajaja discúlpame maricon puberto, es como se refiere a ti, se queda corto
",1
"maestro: ¿y si lo cacharon enviando mensajes a otra? (se lo cargo la verga) 😂😂😂
",0
"puedo decir que soy una gorda feliz, ya comí 2 pambazos y aún me queda un pequeño espacio para mi pozole 💖
",0
"@usuario madre mía, los tatuajes! que lindo diseño
",0
"o sea que las mujeres no pueden decir verga y los hombres, los de verdad, no pueden decir lindo. y epn no puede decir infrastructure.
",0
"mi primera clase inicia en 20 minutos y estos putos camiones no pasan.. 😢 ¿será este el fin del hombre araña?
",0
"pinche cínicos hij@ de sus putas madres !!! 
",1
"ya va a ser halloween 🎃 , niñas aprovechen para disfrazarse lo más putas que puedan es en la única fecha en la que todas son una misma.
",0
" @usuario parece amalia y da buen lejos, se me hace gorda... pero estaremos al pendiente @usuario  ahi te encargamos su twitter xd
",0
"que valor el tuyo para criticarla jajaja 🐖🐷🐽 pinche gorda
",1
"las personas que son feas y publican que dejan a todo mundo en ""visto""; ¿se creeran su misma farsa? 🤔😄 
",0
"@usuario @usuario #silup sacó a guardado y valió madre
",0
"maldita niña coprofilica!! por qué putas dice caca 💩?
",1
"pero tengo piernas feas así que pues uso pantalón <url>
",0
"mi mayor miedo no son las serpientes o arañas o ratas, son las putas mariposas negras enormes que sueltan polvito 🤢
",0
"#opiniónlsr | las ""madres luchonas"" son criticadas en redes sociales, ¿y los papás luchones? #lee a @usuario <url>
",0
"@usuario hdp como a ellos les pagan hasta la gasolina, pinches vividores corruptos
",1
"¿por qué a todo le dicen ""x"" marketing? un canal o estrategia de venta o publicidad no es marketing.. no mamar.
",0
"¿alguien sabe dónde se consiguen las pastillas de ""me vale madre""? neta que necesito una caja...
",0
"esta de la verga agarrar tu teléfono, revisarlo y no ver tu ningún chat interesante 👎
",0
"es cagado ser ""el ex"", cuando antes era ""gustavo"", creo que va en serio. 😂
",0
"ahora recuerdo por que no iba al cine en dias cercanos a la quincena... es cuando los nacos y la gente nefasta tiene para ir!! que puto asco @usuario que sigas dejando entrar a menores a funciones b15
",1
"#metoo #yotambien no es justo que por defenderme al acoso fui señalada como loca, me defendí y expuse al que lo hizo,eso es ser ""loca""
",0
"pues no lo era.... ahora soy tu niña cabrona!!! <url>
",0
"mi hermano : me cagan las pin$&@ viejas que están cul.... y dicen que las guapas están feas , pi$&@ viejas sin sentido 😂😂 me hizo la noche 🤣
",0
"hoy es un buen día para votar en soribada la putisima madre vamos vota ctm ahre
",0
"lo sé amor y por eso me voy como gorda en tobogán.. te amo💕
",0
